ds,y
2017-12-05,100.95833333333333
2017-12-06,98.20833333333333
2017-12-07,94.66666666666666
2017-12-08,91.25
2017-12-09,93.54166666666666
2017-12-10,95.95833333333331
2017-12-11,93.29166666666666
2017-12-12,82.45833333333333
2017-12-13,75.91666666666666
2017-12-14,78.5
2017-12-15,83.20833333333333
2017-12-16,88.91666666666666
2017-12-17,90.91666666666666
2017-12-18,84.04166666666666
2017-12-19,74.58333333333333
2017-12-20,70.75
2017-12-21,68.95833333333334
2017-12-22,69.83333333333334
2017-12-23,75.125
2017-12-24,76.33333333333333
2017-12-25,71.54166666666666
2017-12-26,63.166666666666664
2017-12-27,58.33333333333333
2017-12-28,61.41666666666666
2017-12-29,65.54166666666666
